,Duration [s],Duration [hh:mm:ss],Distance [nm],Cruise flight level [100 ft],Fuel burn [kg],CO2 [kg],NOx [kg],SOx [kg],H2O [kg],CO [kg],HC [kg],PM non volatile [kg],PM volatile [kg],PM total [kg]
0,0.0,00:00:00,0.0,0.0,3.3,27.15,0.0,0.0,10.65,0.0,0.0,0.0,0.0,0.0
1,60.0,00:01:00,5.697618984535011,8.204571337730416,82.78128907431658,257.8585605476325,1.8714566603255178,0.06840225767632639,103.01055188351762,0.22037889593796486,0.0081879009250388,0.0029544738418975903,0.004920910174887111,0.007875384016784701
2,120.0,00:02:00,11.395237969070022,16.40914267546083,86.68128907431658,287.1085605476325,1.8714566603255178,0.06840225767632639,113.51055188351762,0.22037889593796486,0.0081879009250388,0.0029544738418975903,0.004920910174887111,0.007875384016784701
3,180.0,00:03:00,17.092856953605033,24.613714013191245,81.73128907431659,271.05856054763245,2.0214566603255175,0.0684022576763264,113.51055188351765,0.22037889593796495,0.0081879009250388,0.00295447384189759,0.004920910174887112,0.007875384016784698
4,240.0,00:04:00,22.790475938140045,32.81828535092166,82.18128907431657,260.55856054763257,1.871456660325518,0.06840225767632638,109.01055188351759,0.22037889593796478,0.0081879009250388,0.0029544738418975907,0.0049209101748871106,0.007875384016784705
5,300.0,00:05:00,28.488094922675053,41.02285668865208,86.53128907431656,288.45856054763243,2.021456660325518,0.0684022576763264,106.46055188351765,0.220378895937965,0.0081879009250388,0.0029544738418975907,0.004920910174887112,0.007875384016784698
6,360.0,00:06:00,34.185713907210065,49.22742802638249,91.93128907431662,268.95856054763243,2.021456660325517,0.0684022576763264,100.31055188351766,0.2203788959379649,0.0081879009250388,0.002954473841897589,0.004920910174887112,0.007875384016784698
7,420.0,00:07:00,39.88333289174508,57.431999364112905,90.2812890743165,268.50856054763267,2.021456660325519,0.0684022576763264,103.76055188351765,0.22037889593796467,0.0081879009250388,0.002954473841897589,0.004920910174887109,0.007875384016784705
8,480.0,00:08:00,45.58095187628009,65.63657070184333,92.83128907431663,282.45856054763243,1.8714566603255172,0.06840225767632635,113.06055188351755,0.2203788959379649,0.0081879009250388,0.0029544738418975924,0.004920910174887112,0.007875384016784705
9,540.0,00:09:00,51.2785708608151,73.84114203957374,83.53128907431662,287.25856054763244,2.021456660325519,0.06840225767632646,109.76055188351765,0.2203788959379649,0.008187900925038807,0.002954473841897589,0.004920910174887112,0.007875384016784698
10,600.0,00:10:00,56.976189845350106,82.04571337730415,82.7812890743165,276.75856054763244,1.8714566603255172,0.06840225767632635,108.26055188351765,0.2203788959379651,0.008187900925038794,0.0029544738418975924,0.004920910174887112,0.007875384016784698
11,660.0,00:11:00,62.67380882988512,90.25028471503457,86.53128907431662,268.95856054763243,1.8714566603255172,0.06840225767632635,110.81055188351766,0.2203788959379649,0.008187900925038807,0.0029544738418975855,0.004920910174887112,0.007875384016784698
12,720.0,00:12:00,68.37142781442013,98.45485605276498,87.13128907431663,294.30856054763245,1.8714566603255172,0.06840225767632646,104.81055188351766,0.2203788959379649,0.008187900925038794,0.0029544738418975924,0.004920910174887112,0.007875384016784698
13,780.0,00:13:00,74.06904679895514,106.6594273904954,85.0312890743165,283.95856054763243,2.021456660325517,0.06840225767632635,113.06055188351766,0.22037889593796445,0.008187900925038807,0.0029544738418975924,0.004920910174887112,0.007875384016784712
14,840.0,00:14:00,79.76666578349015,114.86399872822581,84.2812890743165,259.5085605476329,1.8714566603255207,0.06840225767632646,100.16055188351766,0.2203788959379649,0.008187900925038794,0.0029544738418975855,0.004920910174887105,0.007875384016784698
15,900.0,00:15:00,85.46428476802517,123.06857006595622,89.68128907431674,282.00856054763244,2.021456660325517,0.06840225767632635,111.86055188351743,0.2203788959379649,0.008187900925038807,0.0029544738418975924,0.004920910174887119,0.007875384016784698
