,Duration [s],Duration [hh:mm:ss],Distance [nm],Cruise flight level [100 ft],Fuel burn [kg],CO2 [kg],NOx [kg],SOx [kg],H2O [kg],CO [kg],HC [kg],PM non volatile [kg],PM volatile [kg],PM total [kg]
0,0.0,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,60.0,00:01:00,5.697618984535011,8.204571337730416,81.43128907431658,256.5085605476325,1.8714566603255178,0.06840225767632639,100.16055188351763,0.22037889593796486,0.0081879009250388,0.0029544738418975903,0.004920910174887111,0.007875384016784701
2,120.0,00:02:00,11.395237969070022,16.40914267546083,81.43128907431658,256.5085605476325,1.8714566603255178,0.06840225767632639,100.16055188351763,0.22037889593796486,0.0081879009250388,0.0029544738418975903,0.004920910174887111,0.007875384016784701
3,180.0,00:03:00,17.092856953605033,24.613714013191245,81.4312890743166,256.50856054763244,1.8714566603255176,0.0684022576763264,100.16055188351766,0.22037889593796495,0.0081879009250388,0.00295447384189759,0.004920910174887112,0.007875384016784698
4,240.0,00:04:00,22.790475938140045,32.81828535092166,81.43128907431657,256.50856054763256,1.871456660325518,0.06840225767632638,100.1605518835176,0.22037889593796478,0.0081879009250388,0.0029544738418975907,0.0049209101748871106,0.007875384016784705
5,300.0,00:05:00,28.488094922675053,41.02285668865208,81.43128907431657,256.50856054763244,1.871456660325518,0.0684022576763264,100.16055188351766,0.220378895937965,0.0081879009250388,0.0029544738418975907,0.004920910174887112,0.007875384016784698
6,360.0,00:06:00,34.185713907210065,49.22742802638249,81.43128907431662,256.50856054763244,1.8714566603255172,0.0684022576763264,100.16055188351766,0.2203788959379649,0.0081879009250388,0.002954473841897589,0.004920910174887112,0.007875384016784698
7,420.0,00:07:00,39.88333289174508,57.431999364112905,81.43128907431651,256.50856054763267,1.871456660325519,0.0684022576763264,100.16055188351766,0.22037889593796467,0.0081879009250388,0.002954473841897589,0.004920910174887109,0.007875384016784705
8,480.0,00:08:00,45.58095187628009,65.63657070184333,81.43128907431662,256.50856054763244,1.8714566603255172,0.06840225767632635,100.16055188351754,0.2203788959379649,0.0081879009250388,0.0029544738418975924,0.004920910174887112,0.007875384016784705
9,540.0,00:09:00,51.2785708608151,73.84114203957374,81.43128907431662,256.50856054763244,1.871456660325519,0.06840225767632646,100.16055188351766,0.2203788959379649,0.008187900925038807,0.002954473841897589,0.004920910174887112,0.007875384016784698
10,600.0,00:10:00,56.976189845350106,82.04571337730415,81.43128907431651,256.50856054763244,1.8714566603255172,0.06840225767632635,100.16055188351766,0.2203788959379651,0.008187900925038794,0.0029544738418975924,0.004920910174887112,0.007875384016784698
11,660.0,00:11:00,62.67380882988512,90.25028471503457,81.43128907431662,256.50856054763244,1.8714566603255172,0.06840225767632635,100.16055188351766,0.2203788959379649,0.008187900925038807,0.0029544738418975855,0.004920910174887112,0.007875384016784698
12,720.0,00:12:00,68.37142781442013,98.45485605276498,81.43128907431662,256.50856054763244,1.8714566603255172,0.06840225767632646,100.16055188351766,0.2203788959379649,0.008187900925038794,0.0029544738418975924,0.004920910174887112,0.007875384016784698
13,780.0,00:13:00,74.06904679895514,106.6594273904954,81.43128907431651,256.50856054763244,1.8714566603255172,0.06840225767632635,100.16055188351766,0.22037889593796445,0.008187900925038807,0.0029544738418975924,0.004920910174887112,0.007875384016784712
