,Duration [s],Duration [hh:mm:ss],Distance [nm],Cruise flight level [100 ft],Fuel burn [kg],CO2 [kg],NOx [kg],SOx [kg],H2O [kg],CO [kg],HC [kg],PM non volatile [kg],PM volatile [kg],PM total [kg]
0,0.0,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,60.0,00:01:00,5.825285082181966,8.388410518342033,82.99853663060053,261.4453903421195,1.2872595174122823,0.0697187520393158,102.08815848687033,0.23818649558663726,0.008790488471535268,1.222941709241019e-06,0.005239184415946814,0.005240407352995828
2,120.0,00:02:00,11.650570164363932,16.776821036684066,82.99853663060053,261.4453903421195,1.2872595174122823,0.0697187520393158,102.08815848687033,0.23818649558663726,0.008790488471535268,1.222941709241019e-06,0.005239184415946814,0.005240407352995828
3,180.0,00:03:00,17.4758552465459,25.165231555026097,82.99853663060054,261.4453903421195,1.287259517412282,0.0697187520393158,102.08815848687033,0.23818649558663724,0.008790488471535268,1.2229417092410192e-06,0.005239184415946816,0.0052404073529958295
4,240.0,00:04:00,23.301140328727865,33.55364207336813,82.99853663060051,261.4453903421195,1.2872595174122825,0.0697187520393158,102.08815848687033,0.2381864955866373,0.008790488471535268,1.2229417092410187e-06,0.005239184415946813,0.005240407352995826
5,300.0,00:05:00,29.12642541090983,41.94205259171016,82.99853663060054,261.4453903421195,1.2872595174122816,0.06971875203931582,102.08815848687033,0.23818649558663718,0.008790488471535268,1.2229417092410192e-06,0.005239184415946816,0.0052404073529958295
6,360.0,00:06:00,34.9517104930918,50.33046311005219,82.99853663060054,261.4453903421195,1.2872595174122825,0.06971875203931577,102.08815848687033,0.2381864955866373,0.008790488471535268,1.2229417092410192e-06,0.005239184415946816,0.0052404073529958295
7,420.0,00:07:00,40.776995575273766,58.71887362839423,82.99853663060054,261.4453903421195,1.2872595174122825,0.06971875203931582,102.08815848687027,0.2381864955866373,0.008790488471535268,1.22294170924102e-06,0.005239184415946813,0.0052404073529958226
8,480.0,00:08:00,46.60228065745573,67.10728414673626,82.99853663060048,261.4453903421195,1.2872595174122825,0.06971875203931577,102.08815848687038,0.2381864955866373,0.008790488471535268,1.2229417092410175e-06,0.005239184415946813,0.0052404073529958295
9,540.0,00:09:00,52.4275657396377,75.49569466507829,82.9985366306006,261.4453903421195,1.2872595174122825,0.06971875203931577,102.08815848687027,0.23818649558663707,0.008790488471535268,1.2229417092410192e-06,0.0052391844159468196,0.0052404073529958295
10,600.0,00:10:00,58.25285082181966,83.88410518342032,82.99853663060048,261.4453903421195,1.2872595174122807,0.06971875203931588,102.08815848687038,0.2381864955866373,0.008790488471535268,1.2229417092410192e-06,0.005239184415946813,0.0052404073529958295
11,660.0,00:11:00,64.07813590400163,92.27251570176236,82.99853663060048,261.4453903421195,1.2872595174122825,0.06971875203931577,102.08815848687016,0.2381864955866373,0.008790488471535268,1.2229417092410192e-06,0.005239184415946813,0.0052404073529958226
12,720.0,00:12:00,69.9034209861836,100.66092622010439,82.9985366306006,261.4453903421195,1.2872595174122825,0.06971875203931577,102.0881584868705,0.2381864955866373,0.008790488471535268,1.2229417092410192e-06,0.0052391844159468196,0.005240407352995836
13,780.0,00:13:00,75.72870606836557,109.04933673844641,82.9985366306006,261.4453903421195,1.2872595174122807,0.06971875203931577,102.08815848687027,0.2381864955866373,0.008790488471535268,1.2229417092410209e-06,0.005239184415946813,0.005240407352995816
14,840.0,00:14:00,81.55399115054753,117.43774725678846,82.99853663060048,261.4453903421195,1.2872595174122843,0.06971875203931588,102.08815848687027,0.2381864955866373,0.008790488471535268,1.2229417092410192e-06,0.005239184415946813,0.0052404073529958295
15,900.0,00:15:00,87.3792762327295,125.82615777513048,82.99853663060048,261.4453903421195,1.2872595174122807,0.06971875203931566,102.08815848687027,0.2381864955866373,0.008790488471535268,1.2229417092410158e-06,0.005239184415946813,0.0052404073529958295
16,960.0,00:16:00,93.20456131491146,134.21456829347252,82.99853663060048,261.4453903421195,1.2872595174122843,0.06971875203931588,102.0881584868705,0.2381864955866373,0.008790488471535268,1.2229417092410192e-06,0.005239184415946813,0.0052404073529958295
17,1020.0,00:17:00,99.02984639709344,142.60297881181455,82.99853663060048,261.445390342119,1.2872595174122807,0.06971875203931588,102.08815848687027,0.23818649558663685,0.008790488471535268,1.2229417092410192e-06,0.005239184415946813,0.0052404073529958295
18,1080.0,00:18:00,104.8551314792754,150.99138933015658,82.99853663060071,261.44539034211994,1.2872595174122843,0.06971875203931566,102.08815848687027,0.2381864955866373,0.008790488471535268,1.2229417092410192e-06,0.0052391844159468265,0.0052404073529958295
19,1140.0,00:19:00,110.68041656145736,159.3797998484986,82.99853663060048,261.445390342119,1.2872595174122807,0.06971875203931588,102.08815848687027,0.2381864955866373,0.008790488471535268,1.2229417092410192e-06,0.005239184415946813,0.0052404073529958295
20,1200.0,00:20:00,116.50570164363933,167.76821036684063,82.99853663060048,261.44539034211994,1.2872595174122807,0.06971875203931588,102.0881584868705,0.2381864955866373,0.008790488471535268,1.2229417092410192e-06,0.005239184415946813,0.0052404073529958295
21,1260.0,00:21:00,122.3309867258213,176.15662088518266,82.99853663060048,261.445390342119,1.2872595174122843,0.06971875203931566,102.08815848687004,0.2381864955866373,0.008790488471535268,1.2229417092410192e-06,0.005239184415946813,0.005240407352995816
22,1320.0,00:22:00,129.26966643467387,185.12359972160863,87.8330080715948,276.67397547924793,1.336850219258146,0.07377963301447088,108.03486634981755,0.20791768900862184,0.008441937014021544,1.074477338002028e-06,0.006424992994697606,0.006426067498364829
23,1380.0,00:23:00,137.1498572739835,194.57982872878023,91.92114408603243,289.5516040075918,1.3787852139461307,0.077213603815105,113.06353409117628,0.18232171646106732,0.008147194189756679,9.489325808696703e-07,0.007427738965211164,0.00742868795032664
24,1440.0,00:24:00,145.0300481132932,204.03605773595183,91.9211440860322,289.5516040075918,1.3787852139461307,0.07721360381510523,113.06353409117673,0.18232171646106732,0.008147194189756651,9.489325808696703e-07,0.007427738965211164,0.007428687950326626
25,1500.0,00:25:00,152.91023895260287,213.49228674312343,91.9211440860322,289.55160400759087,1.3787852139461343,0.077213603815105,113.06353409117628,0.18232171646106643,0.008147194189756679,9.489325808696669e-07,0.00742773896521115,0.00742868795032664
