,Duration [s],Duration [hh:mm:ss],Distance [nm],Cruise flight level [100 ft],Fuel burn [kg],CO2 [kg],NOx [kg],SOx [kg],H2O [kg],CO [kg],HC [kg],PM non volatile [kg],PM volatile [kg],PM total [kg]
34,2040.0,00:34:00,238.4737052766343,277.69474105532686,205.52175708343492,642.1135352360492,2.2577710648029807,0.15399283669808295,253.83547454433537,0.2506476227816954,0.007717796245344077,-2.6533111161012874e-05,0.015345908133266528,0.015319431995043598
35,2100.0,00:35:00,246.61269643031926,279.32253928606383,196.22175708343585,579.1135352360492,2.257771064802995,0.15399283669808383,229.98547454433537,0.2506476227816954,0.007717796245343966,-2.6533111161012874e-05,0.015345908133266473,0.015319431995043598
36,2160.0,00:36:00,254.74072364975282,281.5170315679209,186.23317296937222,598.5894950012174,2.333848879310838,0.14358488837697525,222.39783275421942,0.2573102186209706,0.008032264270950051,-7.913732028322416e-06,0.015529348825898903,0.015521455164119735
37,2220.0,00:37:00,262.86093508311654,284.1154992265973,173.6518063336278,537.0206899022072,2.0242229769679425,0.1361654442578324,210.63547753479725,0.2620597385064283,0.008256436977352677,5.359339546020072e-06,0.01566011695869235,0.015665470061915987
38,2280.0,00:38:00,270.98114651648024,286.7139668852737,168.8518063336278,574.5206899022072,1.8742229769679426,0.13616544425783328,213.03547753479725,0.26205973850643005,0.008256436977352677,5.359339546020018e-06,0.015660116958692294,0.015665470061915987
39,2340.0,00:39:00,279.101357949844,289.3124345439501,185.9518063336278,554.2706899022072,2.1742229769679424,0.13616544425783328,227.43547753479726,0.26205973850643005,0.008256436977352677,5.359339546020072e-06,0.015660116958692405,0.015665470061915987
40,2400.0,00:40:00,287.2215693832077,291.91090220262646,171.2518063336278,547.8206899022036,1.8742229769679426,0.1361654442578324,217.23547753479724,0.26205973850643005,0.008256436977352677,5.359339546020072e-06,0.015660116958692294,0.015665470061915987
41,2460.0,00:41:00,295.34178081657143,294.50936986130284,168.4018063336278,569.4206899022072,2.1742229769679424,0.13616544425783328,227.28547753479725,0.26205973850643005,0.008256436977352677,5.359339546020018e-06,0.015660116958692405,0.015665470061915987
42,2520.0,00:42:00,303.4619922499351,297.1078375199792,176.0518063336287,517.5206899022072,1.8742229769679426,0.1361654442578324,214.68547753479726,0.2620597385064265,0.008256436977352566,5.359339546020072e-06,0.015660116958692294,0.015665470061915987
43,2580.0,00:43:00,311.58220368329887,299.7063051786556,169.30180633362687,543.7706899022036,2.0242229769679425,0.13616544425783328,228.63547753479725,0.26205973850643005,0.008256436977352677,5.359339546020018e-06,0.015660116958692405,0.015665470061915987
